InvoiceNo,OrderDate,CustomerKey,ProductKey,SalespersonKey,Quantity,UnitPrice,DiscountPct,GrossSales,NetSales,PaymentMethod,SalesChannel,OrderStatus,CustomerType
INV200674,19/01/2025,C0029,P0004,S009,10,70846.43,0.15,708464.3,602194.65,UPI,Distributor,Completed,Returning
INV200675,30/04/2025,C0176,P0022,S003,2,383.92,0.2,767.84,614.27,Wallet,Retail Store,Cancelled,Repeat
INV200676,28/05/2025,C0044,P0019,S007,5,234.81,0.2,1174.05,939.24,Wallet,Retail Store,Cancelled,Returning
INV200677,11/11/2025,C0118,P0024,S008,3,527.28,0.15,1581.84,1344.56,Bank Transfer,Retail Store,Completed,Returning
INV200678,30/12/2025,C0147,P0023,S009,3,84.33,0.15,252.99,215.04,Wallet,Online,Completed,New
INV200679,06/02/2025,C0113,P0030,S009,10,2087.64,0.2,20876.4,16701.12,Credit Card,Online,Completed,Returning
INV200680,04/10/2025,C0049,P0029,S002,8,4798.34,0.0,38386.72,38386.72,Wallet,Distributor,Completed,Repeat
INV200681,18/06/2025,C0026,P0018,S004,7,5476.42,0.1,38334.94,34501.45,UPI,Distributor,Returned,Returning
INV200682,23/02/2025,C0022,P0012,S004,1,17338.44,0.0,17338.44,17338.44,Bank Transfer,Retail Store,Cancelled,New
INV200683,11/02/2025,C0148,P0016,S010,8,19540.6,0.15,156324.8,132876.08,Bank Transfer,Distributor,Completed,New
INV200684,13/11/2025,C0169,P0011,S002,8,7592.79,0.1,60742.32,54668.09,Bank Transfer,Retail Store,Completed,Returning
INV200685,06/08/2025,C0109,P0014,S004,6,18564.97,0.0,111389.82,111389.82,Bank Transfer,Distributor,Cancelled,Returning
INV200686,11/01/2025,C0119,P0001,S006,4,80576.48,0.0,322305.92,322305.92,Credit Card,Distributor,Completed,New
INV200687,22/10/2025,C0062,P0006,S001,4,12750.31,0.15,51001.24,43351.05,Wallet,Retail Store,Completed,New
INV200688,27/11/2025,C0081,P0023,S002,4,80.24,0.2,320.96,256.77,Wallet,Online,Cancelled,Repeat
INV200689,01/10/2025,C0026,P0033,S002,1,733.44,0.05,733.44,696.77,UPI,Retail Store,Completed,Returning
INV200690,25/08/2025,C0053,P0026,S002,6,336.63,0.2,2019.78,1615.82,Wallet,Retail Store,Completed,Repeat
INV200691,25/07/2025,C0036,P0029,S002,4,4383.24,0.2,17532.96,14026.37,Wallet,Retail Store,Cancelled,New
INV200692,18/04/2025,C0091,P0016,S010,1,19297.02,0.2,19297.02,15437.62,Bank Transfer,Distributor,Completed,Repeat
INV200693,16/02/2025,C0094,P0019,S008,4,224.73,0.0,898.92,898.92,Cash,Retail Store,Completed, repeat 
INV200694,07/09/2025,C0146,P0012,S006,6,16159.46,0.0,96956.76,96956.76,Bank Transfer,Online,Returned,Returning
INV200695,11/11/2025,C0011,P0009,S009,4,5345.16,0.1,21380.64,19242.58,Cash,Online,Completed,Returning
INV200696,01/11/2025,C0108,P0025,S007,1,440.29,0.05,440.29,418.28,Bank Transfer,Online,Cancelled,New
INV200697,13/07/2025,C0066,P0017,S002,7,12844.49,0.0,89911.43,89911.43,Credit Card,Distributor,Returned,Repeat
INV200698,21/11/2025,C0053,P0022,S009,5,432.83,0.1,2164.15,1947.74,Credit Card,Retail Store,Completed,New
INV200699,07/04/2025,C0172,P0001,S003,8,72233.71,0.0,577869.68,577869.68,UPI,Retail Store,Returned,New
INV200700,05/08/2025,C0035,P0033,S002,5,725.17,0.2,3625.85,2900.68,Bank Transfer,Retail Store,Completed,Returning
INV200701,24/10/2025,C0059,P0021,S004,1,273.79,0.15,273.79,232.72,Credit Card,Retail Store,Returned,Repeat
INV200702,14/05/2025,C0178,P0001,S010,3,78473.06,0.0,235419.18,235419.18,Bank Transfer,Distributor,Cancelled,Repeat
INV200703,19/05/2025,C0082,P0023,S002,4,81.68,0.05,326.72,310.38,Cash,Online,Returned,New
INV200704,21/08/2025,C0069,P0013,S001,7,5184.58,0.15,36292.06,30848.25,Credit Card,Online,Returned,Repeat
INV200705,18/01/2025,C0052,P0020,S004,10,531.5,0.15,5315.0,4517.75,Credit Card,Distributor,Returned,New
INV200706,08/10/2025,C0121,P0029,S006,9,4658.96,0.0,41930.64,41930.64,UPI,Retail Store,Completed,Repeat
INV200707,19/08/2025,C0004,P0017,S002,4,12785.58,0.2,51142.32,40913.86,Credit Card,Distributor,Completed,Repeat
INV200708,09/04/2025,C0132,P0027,S001,3,1785.47,0.15,5356.41,4552.95,UPI,Retail Store,Completed,New
INV200709,21/01/2025,C0068,P0005,S003,4,9859.41,0.0,39437.64,39437.64,Bank Transfer,Retail Store,Returned,New
INV200710,04/01/2025,C0069,P0018,S002,1,5431.61,0.0,5431.61,5431.61,Cash,Distributor,Cancelled,Returning
INV200711,20/05/2025,C0026,P0014,S003,5,19641.46,0.05,98207.3,93296.93,UPI,Distributor,Completed,New
INV200712,15/11/2025,C0124,P0020,S002,3,530.73,0.0,1592.19,1592.19,Wallet,Retail Store,Completed,Returning
INV200713,13/10/2025,C0122,P0010,S007,5,5187.61,0.15,25938.05,22047.34,UPI,ONLINE,Completed,New
INV200714,11/09/2025,C0077,P0010,S003,5,5068.09,0.0,25340.45,25340.45,UPI,Online,Returned,New
INV200715,25/02/2025,C0137,P0004,S001,4,71338.34,0.05,285353.36,271085.69,Cash,Online,Returned,New
INV200716,26/01/2025,C0122,P0001,S003,9,77757.97,0.1,699821.73,629839.56,UPI,Online,Completed,New
INV200717,17/01/2025,C0153,P0022,S004,7,425.8,0.1,2980.6,2682.54,Credit Card,Distributor,Completed,New
INV200718,29/07/2025,C0140,P0002,S001,6,84515.05,0.1,507090.3,456381.27,Bank Transfer,Online,Completed,New
INV200719,11/09/2025,C0063,P0009,S006,10,4950.74,0.0,49507.4,49507.4,Cash,Online,Cancelled,Repeat
INV200720,15/02/2025,C0049,P0003,S008,3,46239.55,0.0,138718.65,138718.65,UPI,Distributor,Returned,Returning
INV200721,22/01/2025,C0131,P0031,S002,7,949.43,0.1,6646.01,5981.41,Credit Card,Online,Completed,Repeat
INV200722,30/12/2025,C0072,P0027,S002,8,1919.67,0.0,15357.36,15357.36,Wallet,Online,Returned,New
INV200723,21/08/2025,C0066,P0020,S004,7,549.72,0.0,3848.04,3848.04,UPI,Online,Completed,Repeat
INV200724,09/03/2025,C0048,P0024,S003,2,486.63,0.2,973.26,778.61,UPI,Retail Store,Completed,New
INV200725,28/10/2025,C0070,P0006,S003,1,13067.02,0.15,13067.02,11106.97,Cash,Retail Store,Completed,Repeat
INV200726,12/11/2025,C0006,P0014,S003,7,18557.71,0.2,129903.97,103923.18,Bank Transfer,Online,Completed,New
INV200727,29/08/2025,C0105,P0006,S008,10,14040.5,0.05,140405.0,133384.75,Credit Card,Distributor,Completed,Repeat
INV200728,26/06/2025,C0178,P0023,S010,9,76.15,0.05,685.35,651.08,Credit Card,Online,Completed,New
INV200729,22/10/2025,C0171,P0008,S006,9,2715.01,0.15,24435.09,20769.83,Credit Card,Online,Returned,Returning
INV200730,27/07/2025,C0180,P0019,S010,9,210.85,0.1,1897.65,1707.88,Wallet,Retail Store,Cancelled,Returning
INV200731,04/08/2025,C0033,P0014,S008,7,19379.56,0.0,135656.92,135656.92,Wallet,Distributor,Completed,Repeat
INV200732,22/08/2025,C0067,P0002,S009,4,89199.35,0.1,356797.4,321117.66,Wallet,Online,Cancelled,New
INV200733,20/10/2025,C0009,P0032,S005,10,2450.43,0.15,24504.3,20828.65,Cash,Retail Store,Completed,New
INV200734,26/07/2025,C0147,P0013,S007,10,4926.1,0.2,49261.0,39408.8,UPI,Retail Store,Completed,Repeat
INV200735,04/10/2025,C0069,P0033,S007,5,807.88,0.1,4039.4,3635.46,Credit Card,Distributor,Completed,New
INV200736,25/04/2025,C0147,P0027,S006,5,1803.63,0.1,9018.15,8116.34,Credit Card,Online,Completed,New
INV200737,13/04/2025,C0126,P0010,S001,6,4846.05,0.05,29076.3,27622.49,UPI,Online,Completed,New
INV200738,11/01/2025,C0005,P0025,S004,5,427.09,0.2,2135.45,1708.36,Cash,Retail Store,Completed,Returning
INV200739,26/02/2025,C0157,P0001,S001,9,79302.01,0.15,713718.09,606660.38,Wallet,Online,Completed,Repeat
INV200740,02/03/2025,C0104,P0001,S001,10,76953.03,0.0,769530.3,769530.3,UPI,Online,Completed,Returning
INV200741,11/09/2025,C0052,P0030,S010,9,2034.12,0.15,18307.08,15561.02,Wallet,Online,Returned,New
INV200742,05/10/2025,C0087,P0020,S009,2,504.17,0.15,1008.34,857.09,Bank Transfer,Retail Store,Completed,New
INV200743,26/01/2025,C0006,P0033,S005,4,746.33,0.0,2985.32,2985.32,Credit Card,Distributor,Completed,Repeat
INV200744,12/02/2025,C0025,P0006,S006,2,13788.62,0.2,27577.24,22061.79,Bank Transfer,Distributor,Completed,Repeat
INV200745,14/09/2025,C0037,P0020,S003,1,521.37,0.0,521.37,521.37,Credit Card,Online,Completed,New
INV200746,15/06/2025,C0062,P0018,S007,7,5212.24,0.0,36485.68,36485.68,Cash,Distributor,Cancelled,Returning
INV200747,09/05/2025,C0073,P0018,S007,7,4961.4,0.1,34729.8,31256.82,Credit Card,Online,Completed,Returning
INV200748,12/03/2025,C0069,P0002,S003,9,87405.47,0.0,786649.23,786649.23,UPI,Online,Completed,Returning
INV200749,17/08/2025,C0153,P0019,S001,3,206.83,0.1,620.49,558.44,Wallet,Retail Store,Cancelled,New
INV200750,12/09/2025,C0068,P0021,S003,8,290.58,0.0,2324.64,2324.64,Bank Transfer,Distributor,Completed,Repeat
INV200751,09/06/2025,C0041,P0015,S006,8,22527.65,0.0,180221.2,180221.2,Credit Card,Online,Cancelled,New
INV200752,14/10/2025,C0036,P0022,S002,9,423.51,0.0,3811.59,3811.59,Credit Card,Distributor,Completed,Returning
INV200753,17/06/2025,C0089,P0002,S005,7,90047.85,0.0,630334.95,630334.95,Credit Card,Retail Store,Cancelled,New
INV200754,23/04/2025,C0015,P0017,S007,7,12886.28,0.0,90203.96,90203.96,UPI,Distributor,Completed,Returning
INV200755,15/03/2025,C0118,P0006,S001,2,14385.05,0.2,28770.1,23016.08,UPI,Online,Completed,Returning
INV200756,18/11/2025,C0110,P0005,S006,2,8957.59,0.0,17915.18,17915.18,Bank Transfer,Distributor,Completed,New
INV200757,12/09/2025,C0110,P0028,S006,4,5743.27,0.2,22973.08,18378.46,Bank Transfer,Retail Store,Returned,Returning
INV200758,24/01/2025,C0079,P0012,S003,8,18607.2,0.1,148857.6,133971.84,Bank Transfer,Retail Store,Completed,New
INV200759,15/11/2025,C0023,P0022,S004,1,411.18,0.05,411.18,390.62,UPI,Distributor,Completed,Repeat
INV200760,18/03/2025,C0067,P0016,S006,9,19551.62,0.1,175964.58,158368.12,Cash,Distributor,Completed,New
INV200761,12/06/2025,C0026,P0009,S008,3,5316.79,0.1,15950.37,14355.33,Credit Card,Distributor,Returned,Repeat
INV200762,27/12/2025,C0100,P0023,S007,3,78.28,0.0,234.84,234.84,Credit Card,Distributor,Returned,Repeat
INV200763,07/10/2025,C0114,P0033,S005,10,751.01,0.05,7510.1,7134.6,UPI ,Distributor,Completed,Returning
INV200764,31/01/2025,C0164,P0014,S006,1,17938.5,0.0,17938.5,17938.5,Credit Card,Distributor,Completed,Returning
INV200765,17/10/2025,C0124,P0020,S003,3,495.02,0.0,1485.06,1485.06,Bank Transfer,Online,Completed,New
INV200766,07/06/2025,C0108,P0025,S009,3,389.86,0.0,1169.58,1169.58,Bank Transfer,Distributor,Returned,Repeat
INV200767,06/11/2025,C0092,P0011,S006,5,7843.08,0.15,39215.4,33333.09,Credit Card,Retail Store,Completed,Repeat
INV200768,26/11/2025,C0023,P0008,S002,10,2654.76,0.1,26547.6,23892.84,Wallet,Distributor,Completed,Returning
INV200769,17/03/2025,C0119,P0016,S001,7,20301.26,0.0,142108.82,142108.82,Bank Transfer,Distributor,Cancelled,Repeat
INV200770,14/09/2025,C0129,P0012,S002,9,16645.43,0.15,149808.87,127337.54,Cash,Distributor,Completed,Repeat
INV200771,27/07/2025,C0067,P0002,S006,2,91535.59,0.0,183071.18,183071.18,UPI,Online,Completed,Repeat
INV200772,09/06/2025,C0051,P0018,S002,3,5562.76,0.0,16688.28,16688.28,Credit Card,Distributor,Returned,New
INV200773,09/06/2025,C0157,P0028,S001,4,5078.6,0.1,20314.4,18282.96,Wallet,Retail Store,Completed,New
INV200774,14/04/2025,C0042,P0004,S004,2,72084.58,0.15,144169.16,122543.79,Wallet,Distributor,Cancelled,New
INV200775,11/02/2025,C0023,P0018,S001,1,5087.19,0.0,5087.19,5087.19,Cash,Online,Completed,New
INV200776,20/12/2025,C0128,P0007,S010,8,29215.48,0.2,233723.84,186979.07,Credit Card,Distributor,Completed,Returning
INV200777,18/07/2025,C0040,P0023,S010,1,81.29,0.2,81.29,65.03,Credit Card,Distributor,Completed,Returning
INV200778,27/08/2025,C0135,P0022,S006,1,386.26,0.2,386.26,309.01,UPI,Retail Store,Completed,New
INV200779,22/06/2025,C0136,P0011,S002,1,8007.45,0.1,8007.45,7206.7,Wallet,Distributor,Returned,Returning
INV200780,02/01/2025,C0121,P0009,S008,10,5541.35,0.0,55413.5,55413.5,Cash,Online,Returned,New
INV200781,07/08/2025,C0008,P0033,S002,10,811.67,0.1,8116.7,7305.03,UPI,Online,Completed,Returning
INV200782,02/11/2025,C0151,P0025,S005,8,431.09,0.1,3448.72,3103.85,Wallet,Online,Returned,Repeat
INV200783,27/04/2025,C0011,P0029,S007,9,4779.25,0.0,43013.25,43013.25,Credit Card,Online,Completed,Returning
INV200784,08/01/2025,C0173,P0024,S006,8,457.67,0.15,3661.36,3112.16,UPI,Distributor,Completed,Returning
INV200785,31/05/2025,C0050,P0009,S004,7,5067.54,0.0,35472.78,35472.78,Credit Card,Retail Store,Cancelled,New
INV200786,16/07/2025,C0155,P0025,S009,6,397.05,0.1,2382.3,2144.07,Cash,Online,Returned,Repeat
INV200787,16/12/2025,C0175,P0023,S002,7,83.66,0.15,585.62,497.78,UPI,Distributor,Completed,Returning
INV200788,14/03/2025,C0023,P0021,S001,2,295.25,0.1,590.5,531.45,UPI,Retail Store,Completed,New
INV200789,03/09/2025,C0003,P0014,S004,6,19587.3,0.0,117523.8,117523.8,Wallet,Retail Store,Completed,Repeat
INV200790,19/04/2025,C0180,P0008,S010,9,2574.91,0.0,23174.19,23174.19,Bank Transfer,Distributor,Completed,Returning
INV200791,03/02/2025,C0057,P0002,S001,5,88082.48,0.0,440412.4,440412.4,Wallet,Online,Completed,Repeat
INV200792,28/04/2025,C0012,P0010,S002,6,5162.49,0.0,30974.94,30974.94,Bank Transfer,Distributor,Cancelled,Repeat
INV200793,24/12/2025,C0075,P0026,S004,4,340.36,0.2,1361.44,1089.15,Wallet,Retail Store,Completed,Repeat
INV200794,09/10/2025,C0024,P0006,S001,6,14257.47,0.0,85544.82,85544.82,Bank Transfer,Retail Store,Returned,Repeat
INV200795,21/03/2025,C0126,P0033,S010,7,732.52,0.0,5127.64,5127.64,UPI,Distributor,Completed,Repeat
INV200796,26/02/2025,C0036,P0005,S008,8,10163.15,0.05,81305.2,77239.94,UPI,Online,Cancelled,Repeat
INV200797,16/10/2025,C0128,P0033,S002,6,725.22,0.05,4351.32,4133.75,Cash,Distributor,Completed,Returning
INV200798,03/11/2025,C0119,P0011,S004,7,7084.47,0.0,49591.29,49591.29,Bank Transfer,Retail Store,Completed,Repeat
INV200799,05/08/2025,C0119,P0030,S003,1,1826.17,0.05,1826.17,1734.86,Credit Card,Online,Returned,New
INV200800,01/02/2025,C0129,P0030,S002,6,2058.85,0.1,12353.1,11117.79,Cash,Distributor,Completed,Repeat
INV200801,07/12/2025,C0016,P0014,S002,8,17630.3,0.05,141042.4,133990.28,UPI,Distributor,Completed,New
INV200802,15/08/2025,C0076,P0005,S005,9,10005.83,0.05,90052.47,85549.85,UPI,ONLINE,Completed,New
INV200803,16/10/2025,C0045,P0022,S005,7,413.08,0.2,2891.56,2313.25,UPI,Retail Store,Completed,Returning
INV200804,22/09/2025,C0077,P0003,S008,7,47483.05,0.1,332381.35,299143.22,Credit Card,Retail Store,Returned,Returning
INV200805,16/04/2025,C0037,P0031,S002,4,960.02,0.05,3840.08,3648.08,Wallet,Retail Store,Returned,Repeat
INV200806,21/12/2025,C0036,P0023,S010,3,86.3,0.0,258.9,258.9,Cash,Distributor,Cancelled,Repeat
INV200807,07/11/2025,C0014,P0027,S001,5,2025.69,0.15,10128.45,8609.18,Wallet,Retail Store,Cancelled,Returning
INV200808,30/04/2025,C0046,P0004,S006,6,69909.11,0.0,419454.66,419454.66,Bank Transfer,Online,Cancelled,Returning
INV200809,16/03/2025,C0122,P0013,S010,7,4507.68,0.2,31553.76,25243.01,Bank Transfer,Distributor,Returned,Repeat
INV200810,12/05/2025,C0003,P0021,S004,6,275.5,0.1,1653.0,1487.7,Cash,Distributor,Cancelled,Repeat
INV200811,13/09/2025,C0087,P0023,S005,3,85.74,0.1,257.22,231.5,Wallet,Distributor,Completed,New
INV200812,27/09/2025,C0067,P0010,S003,8,5569.67,0.0,44557.36,44557.36,UPI,Retail Store,Completed,New
INV200813,31/01/2025,C0046,P0012,S003,8,16173.7,0.0,129389.6,129389.6,Credit Card,Retail Store,Completed,Returning
INV200814,08/09/2025,C0110,P0008,S008,2,2406.65,0.1,4813.3,4331.97,Bank Transfer,Online,Cancelled,Returning
INV200815,10/07/2025,C0030,P0019,S005,9,222.15,0.1,1999.35,1799.42,UPI,Online,Completed,New
INV200816,23/02/2025,C0109,P0001,S004,10,74478.0,0.0,744780.0,744780.0,UPI,Distributor,Returned,Returning
INV200817,09/10/2025,C0004,P0007,S005,3,28486.78,0.2,85460.34,68368.27,Cash,Online,Completed,Repeat
INV200818,07/10/2025,C0007,P0005,S008,8,10340.48,0.0,82723.84,82723.84,Credit Card,Retail Store,Completed,Repeat
INV200819,21/01/2025,C0088,P0001,S001,5,74617.29,0.15,373086.45,317123.48,UPI,Retail Store,Returned,New
INV200820,10/05/2025,C0072,P0025,S010,4,436.91,0.0,1747.64,1747.64,Cash,Online,Cancelled,Repeat
INV200821,16/08/2025,C0111,P0016,S009,1,20018.26,0.15,20018.26,17015.52,Wallet,Online,Returned,Repeat
INV200822,14/05/2025,C0016,P0011,S006,10,7635.58,0.2,76355.8,61084.64,Wallet,Retail Store,Completed,Returning
INV200823,06/11/2025,C0057,P0015,S003,8,23112.84,0.2,184902.72,147922.18,Cash,Online,Cancelled,New
INV200824,23/03/2025,C0147,P0008,S007,4,2605.16,0.05,10420.64,9899.61,Bank Transfer,Distributor,Returned,New
INV200825,06/03/2025,C0111,P0027,S008,7,1847.26,0.2,12930.82,10344.66,UPI,Retail Store,Completed,Returning
INV200826,26/11/2025,C0078,P0023,S004,10,78.13,0.1,781.3,703.17,Wallet,Retail Store,Completed,Repeat
INV200827,01/01/2025,C0130,P0028,S005,1,5600.83,0.1,5600.83,5040.75,Bank Transfer,Retail Store,Completed,New
INV200828,23/01/2025,C0140,P0001,S002,10,79594.1,0.0,795941.0,795941.0,UPI,Online,Completed,Repeat
INV200829,03/06/2025,C0061,P0003,S005,5,50029.04,0.15,250145.2,212623.42,Credit Card,Distributor,Completed,New
INV200830,22/03/2025,C0090,P0013,S004,4,4447.99,0.0,17791.96,17791.96,UPI,Online,Completed,New
INV200831,21/01/2025,C0040,P0024,S006,6,464.17,0.0,2785.02,2785.02,UPI,Retail Store,Completed,Repeat
INV200832,16/12/2025,C0009,P0015,S007,10,25675.89,0.15,256758.9,218245.07,Wallet,Retail Store,Completed,Returning
INV200833,10/04/2025,C0063,P0013,S003,5,4747.44,0.0,23737.2,23737.2,UPI,Distributor,Returned,New
INV200834,04/01/2025,C0138,P0002,S006,10,88107.3,0.2,881073.0,704858.4,UPI,Online,Completed,Repeat
INV200835,19/05/2025,C0024,P0011,S010,1,7836.38,0.1,7836.38,7052.74,Wallet,Retail Store,Completed,Returning
INV200836,04/11/2025,C0158,P0009,S001,2,5136.51,0.0,10273.02,10273.02,Cash,Retail Store,Completed,New
INV200837,04/09/2025,C0118,P0020,S010,6,482.52,0.05,2895.12,2750.36,Credit Card,Retail Store,Completed,Returning
INV200838,18/05/2025,C0165,P0006,S010,4,13219.57,0.1,52878.28,47590.45,Credit Card,Distributor,Completed,New
INV200839,22/07/2025,C0115,P0005,S004,2,9489.23,0.1,18978.46,17080.61,Cash,Online,Returned,Repeat
INV200840,31/08/2025,C0082,P0010,S009,7,5167.58,0.05,36173.06,34364.41,UPI,Distributor,Completed,Returning
INV200841,06/08/2025,C0031,P0029,S004,1,4543.09,0.0,4543.09,4543.09,UPI,Distributor,Cancelled,Repeat
INV200842,11/06/2025,C0036,P0018,S001,4,5429.82,0.0,21719.28,21719.28,Credit Card,Retail Store,Completed,Repeat
INV200843,01/07/2025,C0003,P0021,S002,5,287.48,0.0,1437.4,1437.4,UPI,Online,Cancelled,Returning
INV200844,23/02/2025,C0077,P0016,S001,9,20899.21,0.1,188092.89,169283.6,Wallet,Retail Store,Completed,Repeat
INV200845,27/08/2025,C0155,P0009,S006,5,5059.88,0.0,25299.4,25299.4,Credit Card,Distributor,Cancelled,New
INV200846,29/12/2025,C0066,P0021,S009,2,263.51,0.15,527.02,447.97,Credit Card,Retail Store,Cancelled,Repeat
INV200847,10/09/2025,C0011,P0028,S008,7,5126.86,0.15,35888.02,30504.82,UPI,Online,Completed,Returning
INV200848,29/10/2025,C0143,P0028,S006,2,5708.07,0.05,11416.14,10845.33,Credit Card,Online,Completed,Repeat
INV200849,05/10/2025,C0171,P0019,S007,5,232.9,0.0,1164.5,1164.5,Bank Transfer,Distributor,Cancelled,Repeat
INV200850,27/09/2025,C0136,P0013,S009,3,4983.39,0.05,14950.17,14202.66,Cash,Online,Returned,New
INV200851,10/01/2025,C0131,P0018,S007,8,5390.55,0.0,43124.4,43124.4,UPI,Retail Store,Completed,New
INV200852,23/11/2025,C0082,P0024,S002,10,468.54,0.1,4685.4,4216.86,UPI,Online,Completed,Repeat
INV200853,05/01/2025,C0028,P0012,S006,7,17970.23,0.0,125791.61,125791.61,Bank Transfer,Retail Store,Completed,Returning
INV200854,30/07/2025,C0049,P0017,S003,1,14656.55,0.0,14656.55,14656.55,UPI,Online,Completed,Repeat
INV200855,14/02/2025,C0074,P0012,S010,1,17551.98,0.0,17551.98,17551.98,Cash,Retail Store,Completed,Returning
INV200856,16/08/2025,C0011,P0009,S007,7,5153.26,0.0,36072.82,36072.82,Bank Transfer,Online,Cancelled,Repeat
INV200857,09/08/2025,C0050,P0012,S002,8,17666.67,0.05,141333.36,134266.69,Credit Card,Distributor,Completed,Returning
INV200858,08/02/2025,C0013,P0006,S010,4,13282.15,0.0,53128.6,53128.6,UPI,Distributor,Cancelled,New
INV200859,10/03/2025,C0042,P0020,S008,2,546.98,0.0,1093.96,1093.96,UPI,Retail Store,Completed,Returning
INV200860,24/01/2025,C0108,P0002,S009,3,84651.58,0.1,253954.74,228559.27,Credit Card,Retail Store,Returned,Repeat
INV200861,24/07/2025,C0029,P0027,S001,8,2011.05,0.1,16088.4,14479.56,Cash,Retail Store,Completed,Returning
INV200862,27/09/2025,C0091,P0001,S001,10,74993.43,0.05,749934.3,712437.58,UPI,Online,Completed,Repeat
INV200863,16/02/2025,C0114,P0028,S003,4,5051.92,0.2,20207.68,16166.14,UPI,Retail Store,Completed,New
INV200864,26/11/2025,C0159,P0017,S005,2,13432.23,0.1,26864.46,24178.01,UPI,Distributor,Completed,Repeat
INV200865,28/06/2025,C0071,P0019,S002,4,208.16,0.1,832.64,749.38,Cash,Distributor,Returned,Returning
INV200866,05/07/2025,C0123,P0027,S001,7,1809.99,0.2,12669.93,10135.94,Bank Transfer,Distributor,Completed, repeat 
INV200867,16/11/2025,C0012,P0018,S007,2,5112.41,0.1,10224.82,9202.34,Bank Transfer,Online,Cancelled,Returning
INV200868,14/08/2025,C0006,P0006,S008,10,13702.91,0.15,137029.1,116474.74,UPI,Retail Store,Completed,New
INV200869,28/03/2025,C0074,P0015,S008,5,25512.89,0.05,127564.45,121186.23,Credit Card,Retail Store,Completed,New
INV200870,18/05/2025,C0089,P0028,S006,4,5666.1,0.15,22664.4,19264.74,Wallet,Retail Store,Returned,Returning
INV200871,06/01/2025,C0043,P0023,S005,9,84.38,0.05,759.42,721.45,Cash,Online,Returned,Returning
INV200872,18/10/2025,C0011,P0018,S008,3,5270.48,0.0,15811.44,15811.44,Bank Transfer,Online,Completed,New
INV200873,01/11/2025,C0087,P0015,S009,6,25959.43,0.2,155756.58,124605.26,Cash,Distributor,Completed,New
INV200874,16/02/2025,C0101,P0018,S004,6,5344.24,0.15,32065.44,27255.62,Credit Card,Distributor,Completed,Repeat
INV200875,01/10/2025,C0020,P0017,S007,1,13852.0,0.05,13852.0,13159.4,Cash,Distributor,Completed,Repeat
INV200876,24/04/2025,C0117,P0033,S009,5,719.51,0.05,3597.55,3417.67,Credit Card,Retail Store,Returned,New
INV200877,05/10/2025,C0116,P0023,S007,5,85.72,0.1,428.6,385.74,UPI,Distributor,Returned,New
